epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,389.939,1.86818,2.32285,1.18582,0.91818,0,0.60254,0.39454,0.40654,0.18097,0.37086,0.30724,0.23618,0.07884,2.00918,2.21604,1.18642,0.92834,0,0.000693125,0.000693125,0.000693125
47,398.003,1.87366,2.3019,1.1722,0.91105,0,0.53166,0.4054,0.37776,0.17442,0.31964,0.26978,0.20204,0.06827,2.01909,2.22998,1.21237,0.9291,0,0.00068075,0.00068075,0.00068075
48,406.083,1.87598,2.38762,1.19439,0.91185,0,0.50603,0.39368,0.3803,0.17067,0.32968,0.25642,0.2019,0.06902,2.03802,2.32803,1.25693,0.93764,0,0.000668375,0.000668375,0.000668375
49,414.292,1.85417,2.27772,1.15364,0.90621,0,0.59884,0.41262,0.40936,0.185,0.34011,0.30656,0.21571,0.07211,1.93701,2.17497,1.18119,0.92934,0,0.000656,0.000656,0.000656
50,422.355,1.86654,2.29359,1.15996,0.91114,0,0.59503,0.37278,0.38264,0.17016,0.30512,0.32166,0.21078,0.06582,1.98691,2.21363,1.21718,0.93879,0,0.000643625,0.000643625,0.000643625
51,430.339,1.85067,2.28921,1.1635,0.90311,0,0.55886,0.39014,0.40043,0.17675,0.38067,0.28864,0.23122,0.08085,2.00746,2.22545,1.19671,0.92983,0,0.00063125,0.00063125,0.00063125
52,438.359,1.86493,2.24466,1.15875,0.91229,0,0.54874,0.40852,0.39567,0.17529,0.39272,0.289,0.21782,0.07456,2.0446,2.21208,1.19069,0.94304,0,0.000618875,0.000618875,0.000618875
53,446.371,1.85552,2.24805,1.16124,0.90936,0,0.54956,0.39939,0.39721,0.17599,0.36401,0.27778,0.21641,0.07074,1.99252,2.19926,1.19638,0.92595,0,0.0006065,0.0006065,0.0006065
54,454.362,1.82968,2.24154,1.13158,0.90319,0,0.60369,0.39755,0.39438,0.17897,0.45185,0.28084,0.25138,0.08385,1.93218,2.12958,1.18336,0.91864,0,0.000594125,0.000594125,0.000594125
55,462.478,1.82255,2.31008,1.13374,0.89978,0,0.57261,0.4078,0.39845,0.17545,0.29996,0.2779,0.20655,0.0721,1.96526,2.15607,1.24239,0.92581,0,0.00058175,0.00058175,0.00058175
56,470.56,1.86582,2.30922,1.15735,0.90403,0,0.57895,0.35998,0.37965,0.166,0.40492,0.26525,0.21594,0.07258,2.07558,2.28751,1.24589,0.93766,0,0.000569375,0.000569375,0.000569375
57,478.528,1.82416,2.23694,1.12262,0.89877,0,0.69221,0.35413,0.39396,0.17934,0.3679,0.28887,0.231,0.07908,1.94675,2.17967,1.19985,0.91599,0,0.000557,0.000557,0.000557
58,486.548,1.80381,2.25194,1.11508,0.90015,0,0.59337,0.38773,0.40168,0.17475,0.45919,0.25453,0.21497,0.07515,2.05681,2.25195,1.19376,0.93869,0,0.000544625,0.000544625,0.000544625
59,494.662,1.83115,2.26762,1.13556,0.90165,0,0.51378,0.42759,0.39343,0.17574,0.38729,0.28407,0.22127,0.07744,1.92846,2.18435,1.19251,0.91762,0,0.00053225,0.00053225,0.00053225
60,502.673,1.78813,2.27784,1.12446,0.89981,0,0.57205,0.40311,0.4154,0.1866,0.34397,0.30515,0.23735,0.08101,1.98276,2.10759,1.15405,0.93413,0,0.000519875,0.000519875,0.000519875
61,510.773,1.77825,2.1772,1.11089,0.89731,0,0.54939,0.42019,0.4153,0.18597,0.36201,0.26736,0.21572,0.07423,1.95757,2.16667,1.15454,0.92722,0,0.0005075,0.0005075,0.0005075
62,518.989,1.76499,2.17841,1.09643,0.89662,0,0.56209,0.42386,0.40432,0.18324,0.36135,0.28427,0.21537,0.07333,1.92242,2.1355,1.19111,0.90985,0,0.000495125,0.000495125,0.000495125
63,527.013,1.75635,2.18152,1.09719,0.89396,0,0.60367,0.40199,0.41316,0.18689,0.39216,0.27979,0.223,0.07595,1.87749,2.16405,1.15172,0.90825,0,0.00048275,0.00048275,0.00048275
64,535.045,1.76406,2.17822,1.0838,0.88972,0,0.5699,0.39937,0.4051,0.18312,0.40597,0.26816,0.2231,0.07534,1.98815,2.15164,1.16931,0.92667,0,0.000470375,0.000470375,0.000470375
65,543.164,1.76729,2.22561,1.09245,0.90115,0,0.57352,0.41876,0.39705,0.1857,0.26351,0.29657,0.20776,0.06943,1.95693,2.15217,1.16682,0.9182,0,0.000458,0.000458,0.000458
66,551.201,1.77039,2.18276,1.10049,0.89151,0,0.66205,0.4049,0.41275,0.18494,0.40976,0.31657,0.24913,0.08403,1.913,2.13524,1.18465,0.9181,0,0.000445625,0.000445625,0.000445625
67,559.359,1.79343,2.20333,1.09796,0.89231,0,0.58429,0.43289,0.42729,0.19582,0.32434,0.31895,0.23799,0.07342,1.90405,2.15361,1.13187,0.91505,0,0.00043325,0.00043325,0.00043325
68,567.589,1.74645,2.16247,1.0833,0.89262,0,0.49757,0.4227,0.41327,0.1829,0.33587,0.30227,0.22946,0.07741,1.95251,2.12792,1.1714,0.92103,0,0.000420875,0.000420875,0.000420875
69,575.538,1.73863,2.20871,1.07511,0.88857,0,0.52785,0.42577,0.41517,0.1847,0.36845,0.30125,0.23567,0.08213,1.96258,2.21744,1.16263,0.9142,0,0.0004085,0.0004085,0.0004085
70,583.635,1.74712,2.15468,1.06127,0.88819,0,0.63653,0.40446,0.41433,0.19045,0.39487,0.28577,0.23359,0.08577,1.92691,2.12955,1.17641,0.91329,0,0.000396125,0.000396125,0.000396125
71,591.734,1.72757,2.15587,1.05633,0.88596,0,0.53772,0.42797,0.4128,0.18999,0.35887,0.29014,0.22162,0.07891,1.97372,2.12859,1.17077,0.91733,0,0.00038375,0.00038375,0.00038375
72,599.864,1.74928,2.23536,1.06984,0.88441,0,0.50258,0.42537,0.41407,0.18819,0.33993,0.27866,0.21239,0.06817,1.93892,2.14911,1.15106,0.90674,0,0.000371375,0.000371375,0.000371375
73,607.855,1.74262,2.20576,1.06157,0.89116,0,0.5553,0.40117,0.40516,0.18908,0.3525,0.31108,0.24039,0.08474,1.93183,2.18865,1.17699,0.91237,0,0.000359,0.000359,0.000359
74,615.887,1.73762,2.16296,1.06754,0.88769,0,0.62937,0.39306,0.41178,0.19455,0.39656,0.31065,0.24416,0.08187,1.89588,2.13812,1.15856,0.90788,0,0.000346625,0.000346625,0.000346625
75,624.044,1.75306,2.21343,1.05684,0.8823,0,0.58551,0.40964,0.41699,0.19502,0.38332,0.27542,0.22726,0.07748,1.87091,2.16197,1.14816,0.90105,0,0.00033425,0.00033425,0.00033425
76,632.162,1.70461,2.14345,1.04764,0.88632,0,0.62094,0.3926,0.40802,0.18748,0.34871,0.32303,0.23938,0.08377,1.8974,2.15739,1.14752,0.91213,0,0.000321875,0.000321875,0.000321875
77,640.174,1.71807,2.17326,1.04683,0.88753,0,0.59088,0.41952,0.4083,0.19407,0.40467,0.28393,0.24039,0.08292,1.88847,2.15717,1.16923,0.90518,0,0.0003095,0.0003095,0.0003095
78,648.367,1.75129,2.18074,1.06861,0.88125,0,0.56144,0.41031,0.42074,0.19659,0.32641,0.27445,0.20843,0.07211,1.91996,2.16046,1.14836,0.9143,0,0.000297125,0.000297125,0.000297125
79,656.402,1.72403,2.13515,1.04741,0.88578,0,0.53775,0.43075,0.3914,0.18779,0.35226,0.27423,0.20326,0.06916,1.88638,2.10617,1.16189,0.90822,0,0.00028475,0.00028475,0.00028475
80,664.517,1.7022,2.18447,1.04155,0.89609,0,0.6003,0.39428,0.40466,0.18871,0.35292,0.29123,0.2223,0.07634,1.89968,2.14065,1.15242,0.91771,0,0.000272375,0.000272375,0.000272375
81,672.507,1.69198,2.18901,1.02142,0.87658,0,0.58008,0.41722,0.41529,0.19347,0.3611,0.31544,0.2373,0.07997,1.90824,2.13533,1.13794,0.91183,0,0.00026,0.00026,0.00026
82,680.725,1.69127,2.08292,1.03378,0.88528,0,0.52051,0.43299,0.40569,0.19301,0.35372,0.29269,0.23157,0.08298,1.89219,2.05505,1.13556,0.90239,0,0.000247625,0.000247625,0.000247625
83,688.742,1.72606,2.17523,1.04124,0.88079,0,0.54791,0.44353,0.41951,0.19462,0.31653,0.29615,0.20976,0.07178,1.89249,2.09447,1.12769,0.90408,0,0.00023525,0.00023525,0.00023525
84,696.751,1.71023,2.13019,1.03149,0.88154,0,0.53212,0.42797,0.41067,0.18948,0.38005,0.27247,0.22298,0.07818,1.89598,2.10448,1.15655,0.90599,0,0.000222875,0.000222875,0.000222875
85,704.761,1.71431,2.14089,1.02998,0.88131,0,0.56762,0.44473,0.42446,0.1932,0.31855,0.3019,0.21682,0.07668,1.88868,2.05677,1.14167,0.90924,0,0.0002105,0.0002105,0.0002105
86,712.909,1.68016,2.11271,1.0313,0.88035,0,0.56688,0.4436,0.41399,0.19051,0.33749,0.30645,0.2193,0.07742,1.88173,2.06767,1.14652,0.91283,0,0.000198125,0.000198125,0.000198125
87,720.868,1.67024,2.10743,1.01259,0.87564,0,0.5116,0.44012,0.40042,0.18762,0.3451,0.31855,0.23443,0.08072,1.89752,2.17207,1.14469,0.91244,0,0.00018575,0.00018575,0.00018575
88,728.948,1.67548,2.13757,1.0086,0.87168,0,0.53659,0.43765,0.4072,0.18798,0.38075,0.30838,0.24327,0.08023,1.89673,2.13078,1.13922,0.91573,0,0.000173375,0.000173375,0.000173375
89,736.995,1.68697,2.11781,1.02617,0.87738,0,0.54908,0.4483,0.4147,0.19032,0.36757,0.30556,0.23124,0.07608,1.88081,2.10073,1.11538,0.91484,0,0.000161,0.000161,0.000161
90,745.048,1.65706,2.08798,0.99196,0.87525,0,0.54065,0.42594,0.40672,0.1986,0.37641,0.27719,0.22076,0.07734,1.85839,2.09125,1.11781,0.90569,0,0.000148625,0.000148625,0.000148625
91,754.814,1.63739,2.1344,1.0338,0.88964,0,0.5216,0.42616,0.40005,0.17904,0.39051,0.28935,0.22275,0.07571,1.92841,2.19944,1.14817,0.91121,0,0.00013625,0.00013625,0.00013625
92,762.892,1.63466,2.12373,1.0013,0.88495,0,0.57997,0.39307,0.40112,0.1901,0.35351,0.29032,0.22357,0.07672,1.88153,2.10599,1.14287,0.91216,0,0.000123875,0.000123875,0.000123875
93,770.838,1.6247,2.16349,0.98904,0.88407,0,0.54061,0.42544,0.41774,0.1947,0.38204,0.28584,0.21199,0.07229,1.85694,2.13869,1.14426,0.90802,0,0.0001115,0.0001115,0.0001115
94,778.805,1.60073,2.12715,0.96348,0.87752,0,0.55255,0.43166,0.41229,0.19123,0.3599,0.28887,0.21162,0.07593,1.89686,2.12671,1.14497,0.91926,0,9.9125e-05,9.9125e-05,9.9125e-05
95,786.977,1.59465,2.10253,0.98099,0.88012,0,0.54726,0.43347,0.4057,0.19205,0.3876,0.29252,0.2223,0.07807,1.90993,2.15362,1.14016,0.91487,0,8.675e-05,8.675e-05,8.675e-05
96,794.964,1.58971,2.14127,0.96839,0.87773,0,0.59991,0.43873,0.43048,0.19903,0.40237,0.28709,0.23281,0.0803,1.87122,2.13086,1.12525,0.91086,0,7.4375e-05,7.4375e-05,7.4375e-05
97,802.972,1.61127,2.07156,0.97313,0.88032,0,0.55573,0.42273,0.40537,0.18954,0.37159,0.31654,0.23623,0.07685,1.87774,2.15578,1.13184,0.91188,0,6.2e-05,6.2e-05,6.2e-05
98,810.952,1.61144,2.04709,0.97065,0.87377,0,0.56435,0.43757,0.41402,0.19484,0.35698,0.30114,0.22868,0.07918,1.85746,2.1409,1.13106,0.90922,0,4.9625e-05,4.9625e-05,4.9625e-05
99,819.041,1.60385,2.08327,0.96448,0.88147,0,0.54958,0.43097,0.40061,0.19106,0.35331,0.31144,0.23789,0.08208,1.88757,2.12316,1.13272,0.91277,0,3.725e-05,3.725e-05,3.725e-05
100,827.043,1.57823,2.05512,0.9488,0.88098,0,0.54392,0.44449,0.41184,0.19569,0.37703,0.28508,0.23519,0.08156,1.87701,2.13157,1.12541,0.91143,0,2.4875e-05,2.4875e-05,2.4875e-05
