epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,2434.75,1.83686,2.05971,1.08439,0.00197,0.77467,0.59178,0.50637,0.52616,0.26282,0.40165,0.25821,0.22368,0.08065,1.96338,2.15496,1.2294,0.0092,0,0.000272375,0.000272375,0.000272375
81,2466.26,1.84584,2.05142,1.09655,0.00191,0.74654,0.64511,0.49055,0.52505,0.2589,0.37701,0.24993,0.20064,0.07448,1.99348,2.10102,1.23048,0.00932,0,0.00026,0.00026,0.00026
82,2496.31,1.83094,1.96665,1.07027,0.00193,0.74359,0.6398,0.4759,0.5056,0.26591,0.35782,0.25208,0.18807,0.06888,1.93503,2.08974,1.20792,0.00924,0,0.000247625,0.000247625,0.000247625
83,2526.15,1.84807,2.05713,1.1064,0.00192,0.75251,0.67201,0.46871,0.51112,0.26364,0.36089,0.25456,0.19924,0.06944,1.98551,2.08885,1.20292,0.00937,0,0.00023525,0.00023525,0.00023525
84,2556.29,1.83502,2.04313,1.08593,0.00192,0.75454,0.66935,0.46944,0.50633,0.26365,0.38134,0.26217,0.20164,0.07383,1.9705,2.0651,1.20906,0.0094,0,0.000222875,0.000222875,0.000222875
85,2586.3,1.82709,2.01098,1.06163,0.0019,0.70231,0.5992,0.50535,0.5172,0.2712,0.40603,0.24925,0.20769,0.07488,1.92933,2.02726,1.17755,0.00917,0,0.0002105,0.0002105,0.0002105
86,2617.51,1.82067,2.03215,1.08485,0.0019,0.7543,0.61993,0.48321,0.50971,0.27043,0.38566,0.26032,0.21005,0.08119,1.92079,2.05937,1.2187,0.00905,0,0.000198125,0.000198125,0.000198125
87,2648.49,1.81596,1.95445,1.08552,0.00188,0.73368,0.6652,0.47235,0.51812,0.26741,0.37245,0.25187,0.19429,0.07086,2.00362,2.05323,1.20958,0.00927,0,0.00018575,0.00018575,0.00018575
88,2678.55,1.80768,2.0055,1.06233,0.00185,0.75754,0.61384,0.49785,0.50509,0.26489,0.359,0.27232,0.21007,0.07484,1.95858,2.08499,1.20967,0.00925,0,0.000173375,0.000173375,0.000173375
89,2708.77,1.81029,1.98935,1.07171,0.00185,0.71463,0.57128,0.51,0.50021,0.2619,0.33962,0.25237,0.18664,0.07014,1.94239,2.12145,1.21545,0.00904,0,0.000161,0.000161,0.000161
90,2738.99,1.80895,1.97779,1.06494,0.00188,0.70754,0.61141,0.4909,0.50335,0.25716,0.42412,0.24454,0.21246,0.07504,1.95948,2.10887,1.20489,0.00889,0,0.000148625,0.000148625,0.000148625
91,2770.1,1.78892,2.07364,1.04896,0.00196,0.45904,0.61134,0.50254,0.5002,0.26204,0.37263,0.27258,0.20226,0.07602,1.93229,2.17476,1.2292,0.00917,0,0.00013625,0.00013625,0.00013625
92,2800.08,1.76777,1.96066,1.03054,0.00192,0.46045,0.64302,0.48637,0.49584,0.25917,0.34563,0.26788,0.19681,0.07319,1.96173,2.09825,1.2209,0.00916,0,0.000123875,0.000123875,0.000123875
93,2830.04,1.74124,2.0134,1.01683,0.00191,0.44457,0.64493,0.48788,0.4986,0.26413,0.34923,0.26481,0.19648,0.07318,1.93081,2.11983,1.23668,0.00915,0,0.0001115,0.0001115,0.0001115
94,2859.84,1.77355,1.94011,1.01747,0.0019,0.45492,0.62922,0.49045,0.50187,0.26669,0.36972,0.27007,0.20576,0.0766,1.94811,2.10561,1.21776,0.00922,0,9.9125e-05,9.9125e-05,9.9125e-05
95,2889.59,1.75533,1.98138,1.00462,0.00192,0.44242,0.62984,0.50717,0.5103,0.26671,0.36684,0.26498,0.20863,0.07462,1.94563,2.14667,1.22648,0.00893,0,8.675e-05,8.675e-05,8.675e-05
96,2919.38,1.78536,1.9404,1.04605,0.00193,0.45211,0.64471,0.48289,0.4993,0.26617,0.35584,0.27529,0.20928,0.07609,1.95248,2.111,1.23391,0.00902,0,7.4375e-05,7.4375e-05,7.4375e-05
97,2949.37,1.73258,2.00328,1.01287,0.00192,0.43506,0.6416,0.49015,0.50213,0.26596,0.36689,0.27192,0.20681,0.07473,1.9291,2.14111,1.23494,0.009,0,6.2e-05,6.2e-05,6.2e-05
98,2979.35,1.75116,1.94379,1.04427,0.00188,0.45339,0.65683,0.49092,0.50314,0.26334,0.36162,0.27148,0.20681,0.07461,1.96485,2.14123,1.24081,0.00904,0,4.9625e-05,4.9625e-05,4.9625e-05
99,3009.28,1.75621,2.01871,1.02213,0.00187,0.44234,0.62546,0.49412,0.49954,0.26527,0.36487,0.28252,0.21723,0.07775,1.92582,2.13303,1.22811,0.00902,0,3.725e-05,3.725e-05,3.725e-05
100,3039.19,1.70311,1.95656,1.01108,0.00182,0.42838,0.65495,0.48009,0.50281,0.26634,0.36199,0.27891,0.21113,0.07543,1.92204,2.12548,1.22879,0.009,0,2.4875e-05,2.4875e-05,2.4875e-05
