epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1124.25,1.99851,2.22743,1.24644,0.00219,0.85286,0.66358,0.49136,0.54629,0.26234,0.41283,0.28752,0.23248,0.09652,2.03371,2.1644,1.29278,0.00947,0,0.000792125,0.000792125,0.000792125
39,1153.51,1.97562,2.17604,1.20386,0.00221,0.85584,0.64883,0.49255,0.50114,0.24996,0.41954,0.29833,0.22572,0.08707,2.0281,2.17024,1.26176,0.00994,0,0.00077975,0.00077975,0.00077975
40,1182.69,1.96869,2.16735,1.2041,0.0022,0.83772,0.64646,0.48917,0.49403,0.26,0.37284,0.2971,0.20809,0.08084,1.95318,2.21572,1.24589,0.00956,0,0.000767375,0.000767375,0.000767375
41,1211.93,1.97582,2.19549,1.21545,0.0022,0.83702,0.63775,0.49943,0.5128,0.26775,0.35018,0.3193,0.23133,0.09683,2.03026,2.2176,1.22485,0.00994,0,0.000755,0.000755,0.000755
42,1241.22,1.96587,2.26714,1.21146,0.00219,0.82724,0.60742,0.52069,0.52707,0.25882,0.36696,0.28377,0.22878,0.08262,2.02906,2.24048,1.23998,0.00956,0,0.000742625,0.000742625,0.000742625
43,1270.47,1.95918,2.16494,1.22239,0.00214,0.84754,0.64458,0.48356,0.52997,0.26925,0.42484,0.29863,0.25648,0.09454,1.97451,2.13888,1.24349,0.00981,0,0.00073025,0.00073025,0.00073025
44,1299.72,1.94953,2.14207,1.1682,0.00214,0.82829,0.68255,0.48469,0.51538,0.26249,0.41718,0.27981,0.23697,0.08446,2.05431,2.08199,1.22961,0.01002,0,0.000717875,0.000717875,0.000717875
45,1329.15,1.97496,2.13689,1.18961,0.00211,0.81418,0.67023,0.51583,0.53379,0.25755,0.35729,0.29799,0.21471,0.07346,2.10363,2.24172,1.23241,0.00966,0,0.0007055,0.0007055,0.0007055
46,1358.42,1.9443,2.16735,1.18575,0.00216,0.82893,0.67324,0.49507,0.52296,0.26715,0.38707,0.29436,0.24043,0.08663,2.05743,2.2525,1.22789,0.00986,0,0.000693125,0.000693125,0.000693125
47,1387.66,1.93393,2.12877,1.17264,0.00209,0.81425,0.58653,0.52414,0.52586,0.26845,0.33299,0.30205,0.21969,0.0865,1.98342,2.18459,1.25863,0.00892,0,0.00068075,0.00068075,0.00068075
48,1416.76,1.93906,2.16061,1.1941,0.0021,0.81287,0.58064,0.49374,0.52255,0.27277,0.38934,0.272,0.23576,0.08632,1.96717,2.11226,1.25091,0.00915,0,0.000668375,0.000668375,0.000668375
49,1446.03,1.92405,2.121,1.17102,0.00208,0.81843,0.66268,0.53046,0.54479,0.28233,0.35777,0.3072,0.22217,0.08298,1.97684,2.18287,1.18159,0.00913,0,0.000656,0.000656,0.000656
50,1475.24,1.92743,2.15141,1.14819,0.0021,0.79618,0.61444,0.53824,0.5327,0.26997,0.42085,0.29523,0.22246,0.08841,1.9725,2.1485,1.27355,0.00884,0,0.000643625,0.000643625,0.000643625
51,1504.43,1.89474,2.11904,1.17419,0.00201,0.80219,0.69401,0.50145,0.53899,0.27612,0.43443,0.31039,0.25996,0.10459,1.95629,2.1538,1.22744,0.00912,0,0.00063125,0.00063125,0.00063125
52,1534.36,1.91419,2.08941,1.15167,0.00207,0.80159,0.679,0.52239,0.53129,0.26326,0.41563,0.29272,0.25749,0.09853,2.02318,2.12637,1.24493,0.00953,0,0.000618875,0.000618875,0.000618875
53,1563.58,1.92226,2.09929,1.12776,0.00205,0.78394,0.72367,0.50151,0.55571,0.28471,0.43175,0.29229,0.24616,0.0948,1.9656,2.13873,1.17265,0.00907,0,0.0006065,0.0006065,0.0006065
