epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1063.75,1.79766,2.20172,1.08171,0.92877,0,0.51242,0.41907,0.40264,0.19488,0.28658,0.29322,0.18731,0.06022,1.93577,2.18984,1.15701,0.97291,0,0.000792125,0.000792125,0.000792125
39,1091.24,1.75331,2.15342,1.0506,0.93262,0,0.52823,0.41485,0.40346,0.19683,0.29863,0.30697,0.20264,0.0742,1.8425,2.22431,1.16381,0.96073,0,0.00077975,0.00077975,0.00077975
40,1118.45,1.76204,2.21516,1.05743,0.93346,0,0.58112,0.43772,0.42883,0.21016,0.3084,0.25767,0.19413,0.06778,1.86989,2.13099,1.11954,0.96202,0,0.000767375,0.000767375,0.000767375
41,1146.67,1.77317,2.21311,1.05609,0.93219,0,0.72364,0.39208,0.42849,0.20107,0.34378,0.26417,0.20254,0.06673,1.89547,2.19602,1.18897,0.97363,0,0.000755,0.000755,0.000755
42,1174.03,1.75472,2.22903,1.04777,0.93067,0,0.58754,0.40897,0.42074,0.20335,0.29002,0.32727,0.21197,0.0681,1.92407,2.15324,1.12024,0.97162,0,0.000742625,0.000742625,0.000742625
43,1201.38,1.7226,2.13638,1.02646,0.91768,0,0.50905,0.46987,0.43122,0.20995,0.32064,0.31559,0.2316,0.07659,1.87294,2.13087,1.11793,0.96625,0,0.00073025,0.00073025,0.00073025
44,1229.67,1.73056,2.14367,1.01833,0.92173,0,0.57526,0.41983,0.42192,0.20435,0.35605,0.2917,0.22295,0.07332,1.8305,2.22069,1.16603,0.95088,0,0.000717875,0.000717875,0.000717875
45,1256.97,1.76268,2.1584,1.04248,0.92106,0,0.55315,0.42834,0.41933,0.20511,0.31423,0.2882,0.20023,0.06677,1.83725,2.18907,1.12237,0.96035,0,0.0007055,0.0007055,0.0007055
46,1284.39,1.72165,2.21158,1.02304,0.92504,0,0.51773,0.4618,0.43434,0.21256,0.33411,0.29836,0.21728,0.06852,1.82255,2.13141,1.10517,0.95623,0,0.000693125,0.000693125,0.000693125
47,1311.9,1.72149,2.11025,1.00249,0.91622,0,0.56438,0.41633,0.40937,0.20598,0.32137,0.29049,0.20947,0.07205,1.8754,2.16509,1.12282,0.96709,0,0.00068075,0.00068075,0.00068075
48,1339.15,1.73341,2.21286,1.02858,0.91568,0,0.62728,0.43545,0.4363,0.2094,0.36078,0.28959,0.22653,0.07836,1.85844,2.11958,1.10256,0.9517,0,0.000668375,0.000668375,0.000668375
49,1367.48,1.7048,2.07424,0.99474,0.90529,0,0.59469,0.44142,0.448,0.21504,0.42587,0.30198,0.24626,0.0843,1.78871,2.12314,1.08532,0.95794,0,0.000656,0.000656,0.000656
50,1395.92,1.70805,2.17793,1.01023,0.91151,0,0.61776,0.40565,0.4257,0.21038,0.31909,0.30283,0.22061,0.07146,1.89101,2.21928,1.11228,0.96384,0,0.000643625,0.000643625,0.000643625
51,1423.09,1.68334,2.12286,0.99545,0.9022,0,0.61208,0.41965,0.42718,0.21671,0.31596,0.32072,0.22338,0.0756,1.79658,2.18334,1.09648,0.95253,0,0.00063125,0.00063125,0.00063125
52,1450.56,1.70629,2.12315,1.00412,0.91492,0,0.60162,0.4233,0.43216,0.20668,0.35243,0.29843,0.24274,0.08707,1.88072,2.19359,1.11732,0.9552,0,0.000618875,0.000618875,0.000618875
53,1477.75,1.67898,2.0902,0.97475,0.90548,0,0.56355,0.462,0.45844,0.2291,0.33052,0.33004,0.25671,0.088,1.75463,2.13204,1.05515,0.93588,0,0.0006065,0.0006065,0.0006065
54,1506.2,1.66123,2.12556,0.96474,0.90094,0,0.59886,0.42319,0.44348,0.22169,0.3018,0.31764,0.21718,0.07305,1.83345,2.15333,1.10553,0.9447,0,0.000594125,0.000594125,0.000594125
55,1533.53,1.65927,2.14611,0.95915,0.90061,0,0.64039,0.43952,0.45658,0.23175,0.41047,0.26259,0.21762,0.0752,1.77562,2.08809,1.07301,0.94116,0,0.00058175,0.00058175,0.00058175
56,1560.79,1.70883,2.0922,0.99192,0.90356,0,0.6748,0.42988,0.45126,0.2224,0.42905,0.26699,0.23294,0.07995,1.85377,2.1735,1.10324,0.94337,0,0.000569375,0.000569375,0.000569375
57,1588.1,1.66842,2.08407,0.9601,0.89731,0,0.62464,0.46179,0.46969,0.22635,0.37446,0.30972,0.23558,0.07975,1.80462,2.14564,1.06075,0.9447,0,0.000557,0.000557,0.000557
58,1615.55,1.65925,2.07885,0.96219,0.90062,0,0.61125,0.43849,0.44796,0.22567,0.28959,0.31769,0.2331,0.08061,1.8001,2.23254,1.06633,0.95255,0,0.000544625,0.000544625,0.000544625
59,1642.74,1.659,2.12808,0.96346,0.89821,0,0.667,0.45142,0.45562,0.22168,0.38672,0.29817,0.2599,0.08995,1.83246,2.20663,1.08884,0.93875,0,0.00053225,0.00053225,0.00053225
60,1670.08,1.62678,2.08546,0.94603,0.89692,0,0.63712,0.46468,0.47233,0.22645,0.35365,0.28676,0.23487,0.07909,1.82086,2.10679,1.08232,0.95082,0,0.000519875,0.000519875,0.000519875
61,1697.31,1.60919,2.0108,0.93882,0.89137,0,0.66007,0.42904,0.44885,0.23231,0.46131,0.26821,0.24965,0.08564,1.77103,2.15225,1.08826,0.94559,0,0.0005075,0.0005075,0.0005075
62,1725.76,1.61422,2.01606,0.93343,0.89602,0,0.5176,0.45009,0.42728,0.21409,0.32008,0.30716,0.21318,0.07258,1.81731,2.21985,1.10444,0.94037,0,0.000495125,0.000495125,0.000495125
63,1752.96,1.58454,1.98378,0.9164,0.8947,0,0.58907,0.47841,0.47342,0.23124,0.35399,0.30098,0.24519,0.08094,1.71107,2.06101,1.0746,0.92037,0,0.00048275,0.00048275,0.00048275
64,1780.31,1.62639,1.99582,0.92158,0.88383,0,0.65334,0.45326,0.45384,0.23342,0.42269,0.28338,0.24173,0.08634,1.74899,2.10739,1.07118,0.93836,0,0.000470375,0.000470375,0.000470375
65,1808.72,1.58661,1.99752,0.90463,0.88962,0,0.60479,0.42259,0.43301,0.22509,0.38303,0.26219,0.2285,0.07547,1.78394,2.06935,1.107,0.93669,0,0.000458,0.000458,0.000458
66,1836.08,1.60317,1.99895,0.91735,0.88156,0,0.6309,0.43874,0.4493,0.22365,0.34949,0.29512,0.22641,0.08026,1.79911,2.14489,1.07967,0.93952,0,0.000445625,0.000445625,0.000445625
67,1863.3,1.61875,2.04305,0.91598,0.88626,0,0.60597,0.45234,0.45701,0.23086,0.36149,0.29787,0.24005,0.08047,1.77088,2.1523,1.07073,0.93305,0,0.00043325,0.00043325,0.00043325
68,1890.52,1.58609,1.9681,0.91378,0.89346,0,0.6266,0.46367,0.47199,0.22894,0.43403,0.27511,0.24126,0.08828,1.80032,2.03825,1.08435,0.94301,0,0.000420875,0.000420875,0.000420875
69,1917.82,1.55689,2.00267,0.89774,0.88411,0,0.63622,0.45895,0.45203,0.22214,0.37208,0.29211,0.22688,0.08143,1.84141,2.14714,1.09548,0.94933,0,0.0004085,0.0004085,0.0004085
70,1945.25,1.56945,1.98697,0.89049,0.87731,0,0.61934,0.47324,0.46427,0.23576,0.37016,0.31842,0.25781,0.09191,1.80344,2.03513,1.13205,0.95109,0,0.000396125,0.000396125,0.000396125
71,1973.56,1.54803,1.98359,0.88743,0.88469,0,0.63318,0.44497,0.45606,0.22622,0.45788,0.26746,0.25736,0.0902,1.81789,2.05298,1.08179,0.93851,0,0.00038375,0.00038375,0.00038375
72,2000.71,1.59261,2.02949,0.89769,0.88046,0,0.68677,0.46886,0.47294,0.23579,0.38586,0.28822,0.238,0.08475,1.78993,2.0354,1.05379,0.92301,0,0.000371375,0.000371375,0.000371375
73,2027.98,1.53714,1.99385,0.87997,0.87616,0,0.70359,0.45064,0.47547,0.23103,0.35297,0.28661,0.22743,0.07992,1.7834,2.11483,1.07824,0.94041,0,0.000359,0.000359,0.000359
74,2055.49,1.5379,1.97669,0.88228,0.87945,0,0.58817,0.48598,0.45176,0.22679,0.37882,0.34701,0.26718,0.09135,1.78556,2.09972,1.04466,0.9484,0,0.000346625,0.000346625,0.000346625
75,2082.57,1.55222,1.99264,0.87844,0.87507,0,0.61443,0.44718,0.46387,0.23649,0.32636,0.32775,0.24793,0.08332,1.72676,2.06047,1.05429,0.93955,0,0.00033425,0.00033425,0.00033425
76,2109.86,1.54627,1.97418,0.86857,0.87765,0,0.68579,0.47038,0.47697,0.24263,0.37649,0.31177,0.25713,0.09347,1.71785,2.05505,1.00727,0.93766,0,0.000321875,0.000321875,0.000321875
77,2138.33,1.52546,1.94349,0.86165,0.87019,0,0.63243,0.45418,0.46989,0.2421,0.35452,0.28175,0.23758,0.085,1.70848,2.07981,1.05128,0.93806,0,0.0003095,0.0003095,0.0003095
78,2165.56,1.54511,1.97247,0.87945,0.86568,0,0.6344,0.45658,0.46122,0.23406,0.41453,0.31345,0.25578,0.08951,1.7798,2.15029,1.05898,0.94087,0,0.000297125,0.000297125,0.000297125
79,2192.72,1.53185,1.97526,0.85835,0.87521,0,0.61379,0.45654,0.4594,0.23509,0.37499,0.31775,0.27605,0.09514,1.74887,2.14278,1.08266,0.94953,0,0.00028475,0.00028475,0.00028475
80,2220.01,1.48664,1.95594,0.83913,0.87981,0,0.6728,0.44526,0.46431,0.22715,0.43417,0.29218,0.25137,0.08989,1.77182,2.10127,1.08274,0.94405,0,0.000272375,0.000272375,0.000272375
81,2247.27,1.51067,1.95171,0.84077,0.86772,0,0.6449,0.46006,0.46802,0.2343,0.39526,0.27994,0.24598,0.08681,1.74555,2.06272,1.06563,0.95081,0,0.00026,0.00026,0.00026
82,2274.7,1.48846,1.88324,0.83873,0.86996,0,0.63996,0.44793,0.45562,0.23645,0.36533,0.31856,0.25512,0.08867,1.73225,2.03905,1.09265,0.94386,0,0.000247625,0.000247625,0.000247625
83,2301.97,1.53433,1.94272,0.8572,0.87028,0,0.64407,0.474,0.46282,0.23291,0.40184,0.30199,0.25339,0.09031,1.73877,2.06564,1.0711,0.93457,0,0.00023525,0.00023525,0.00023525
84,2329.34,1.49948,1.93148,0.83684,0.87017,0,0.69387,0.45119,0.46646,0.23244,0.3556,0.30934,0.24732,0.08673,1.81231,2.04795,1.07816,0.9468,0,0.000222875,0.000222875,0.000222875
85,2356.57,1.49446,1.91462,0.824,0.86703,0,0.6637,0.43769,0.45979,0.23568,0.39135,0.31556,0.26757,0.09806,1.71921,2.01248,1.06027,0.9295,0,0.0002105,0.0002105,0.0002105
86,2384.09,1.48271,1.89267,0.83383,0.86284,0,0.5687,0.47307,0.46048,0.23958,0.4432,0.29865,0.26428,0.09349,1.70844,2.03844,1.02455,0.93488,0,0.000198125,0.000198125,0.000198125
87,2411.36,1.47758,1.86198,0.81698,0.86504,0,0.65181,0.44846,0.46801,0.23965,0.4198,0.306,0.2802,0.09323,1.73941,2.10381,1.04619,0.93057,0,0.00018575,0.00018575,0.00018575
88,2438.53,1.46498,1.89168,0.80962,0.85589,0,0.62743,0.47617,0.46903,0.24008,0.37172,0.3355,0.26735,0.09412,1.72562,2.06144,1.05,0.9349,0,0.000173375,0.000173375,0.000173375
89,2465.8,1.46177,1.85488,0.8154,0.85944,0,0.58328,0.48176,0.4671,0.23881,0.37799,0.31046,0.27223,0.09508,1.75136,2.04901,1.04044,0.93873,0,0.000161,0.000161,0.000161
90,2493.18,1.45442,1.87591,0.79991,0.85868,0,0.56781,0.48448,0.47018,0.2411,0.3891,0.33594,0.27599,0.0998,1.71162,2.06172,1.04156,0.93879,0,0.000148625,0.000148625,0.000148625
91,2522.71,1.45183,1.90081,0.81531,0.87111,0,0.65197,0.46597,0.46664,0.23488,0.42359,0.30325,0.25335,0.08941,1.74811,2.10151,1.04038,0.94342,0,0.00013625,0.00013625,0.00013625
92,2550.01,1.42133,1.83716,0.79603,0.86972,0,0.64751,0.4554,0.45639,0.2343,0.37399,0.33142,0.2606,0.09456,1.75415,2.11276,1.07021,0.9477,0,0.000123875,0.000123875,0.000123875
93,2577.27,1.383,1.88545,0.78424,0.86869,0,0.64227,0.45179,0.45867,0.23781,0.36157,0.3084,0.24564,0.08685,1.69908,2.12993,1.02007,0.93298,0,0.0001115,0.0001115,0.0001115
94,2604.61,1.42822,1.84124,0.79404,0.86676,0,0.5321,0.48507,0.45189,0.23891,0.37428,0.32133,0.25712,0.087,1.71625,2.11461,1.03601,0.93233,0,9.9125e-05,9.9125e-05,9.9125e-05
95,2632.01,1.39421,1.84477,0.7734,0.85654,0,0.57575,0.48636,0.47404,0.24018,0.36002,0.32875,0.2597,0.08816,1.75725,2.13157,1.05535,0.93182,0,8.675e-05,8.675e-05,8.675e-05
96,2659.25,1.40988,1.83612,0.77904,0.85832,0,0.59391,0.48014,0.46468,0.2411,0.38897,0.32619,0.26381,0.09517,1.70452,2.07979,1.0344,0.93494,0,7.4375e-05,7.4375e-05,7.4375e-05
97,2686.56,1.36405,1.80894,0.75682,0.86791,0,0.58506,0.47855,0.46245,0.24242,0.38689,0.32741,0.26434,0.09429,1.72172,2.09688,1.05001,0.93527,0,6.2e-05,6.2e-05,6.2e-05
98,2714.2,1.39917,1.81117,0.77606,0.8606,0,0.5781,0.46736,0.46051,0.24349,0.36536,0.33227,0.26926,0.09323,1.67349,2.08853,1.03825,0.92776,0,4.9625e-05,4.9625e-05,4.9625e-05
99,2741.48,1.39394,1.83629,0.77457,0.86028,0,0.63144,0.45922,0.46404,0.24357,0.45797,0.30901,0.27968,0.09628,1.6958,2.08855,1.05907,0.93399,0,3.725e-05,3.725e-05,3.725e-05
100,2768.8,1.35212,1.79082,0.75094,0.85225,0,0.63249,0.45999,0.46845,0.24369,0.41409,0.3234,0.27547,0.09521,1.68542,2.09772,1.05348,0.9288,0,2.4875e-05,2.4875e-05,2.4875e-05
