epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
48,2130.24,1.68176,2.10112,0.97224,0.90556,0,0.69462,0.48122,0.50898,0.25825,0.34249,0.35515,0.26536,0.09684,1.76637,1.95281,1.01875,0.91718,0,0.000668375,0.000668375,0.000668375
49,2174.03,1.63995,1.97078,0.93183,0.89914,0,0.6451,0.52498,0.51639,0.25206,0.39556,0.36733,0.2588,0.09824,1.71477,2.04006,1.02309,0.92693,0,0.000656,0.000656,0.000656
50,2217.87,1.62581,2.05758,0.92838,0.8966,0,0.6049,0.50338,0.48979,0.23311,0.39294,0.34564,0.27528,0.10144,1.8313,2.07209,1.06433,0.93015,0,0.000643625,0.000643625,0.000643625
51,2261.58,1.61226,2.00184,0.93464,0.89585,0,0.64085,0.50886,0.50778,0.25836,0.33218,0.36643,0.25791,0.09736,1.68231,2.01149,1.03134,0.91999,0,0.00063125,0.00063125,0.00063125
52,2305.27,1.6305,1.97292,0.93923,0.89656,0,0.63978,0.51382,0.49964,0.24673,0.39705,0.29774,0.25266,0.09462,1.77692,1.92359,1.04541,0.92621,0,0.000618875,0.000618875,0.000618875
53,2348.99,1.60927,1.9846,0.91518,0.89053,0,0.58203,0.50358,0.48987,0.24647,0.36224,0.37713,0.27089,0.09968,1.74712,1.92806,1.04689,0.92421,0,0.0006065,0.0006065,0.0006065
54,2392.84,1.61418,2.02789,0.92239,0.89008,0,0.63543,0.52073,0.51693,0.25401,0.33562,0.36256,0.2511,0.09466,1.71323,1.99383,1.01859,0.92292,0,0.000594125,0.000594125,0.000594125
55,2436.64,1.58894,2.03436,0.89181,0.88503,0,0.61297,0.50761,0.49935,0.25348,0.35041,0.35148,0.25748,0.09497,1.7088,1.95433,1.01756,0.91891,0,0.00058175,0.00058175,0.00058175
56,2480.34,1.6322,1.99534,0.92337,0.88918,0,0.58605,0.51227,0.49288,0.24372,0.39413,0.34281,0.26353,0.08966,1.74938,2.02635,1.03235,0.92667,0,0.000569375,0.000569375,0.000569375
57,2524.14,1.61412,1.98987,0.90289,0.88877,0,0.61998,0.50742,0.50438,0.25127,0.42784,0.30877,0.26537,0.09374,1.75906,1.95653,1.03326,0.93077,0,0.000557,0.000557,0.000557
58,2567.84,1.57897,1.99499,0.88827,0.88601,0,0.59419,0.51692,0.50231,0.25559,0.33777,0.34896,0.25744,0.08952,1.73087,2.04819,1.04102,0.92188,0,0.000544625,0.000544625,0.000544625
59,2611.65,1.58491,2.02527,0.90444,0.88785,0,0.63873,0.51387,0.51515,0.26045,0.42104,0.36932,0.3005,0.10928,1.74609,2.04716,1.06652,0.92422,0,0.00053225,0.00053225,0.00053225
60,2656.57,1.56041,1.96509,0.9014,0.88825,0,0.64118,0.51996,0.51838,0.25792,0.41334,0.34055,0.25982,0.09727,1.73366,1.86929,1.01465,0.92659,0,0.000519875,0.000519875,0.000519875
61,2700.39,1.55366,1.89043,0.88863,0.88788,0,0.49462,0.36033,0.34803,0.16851,0.31561,0.26017,0.19346,0.07503,1.9663,2.05335,1.45834,0.99838,0,0.0005075,0.0005075,0.0005075
62,2744.24,1.55103,1.89028,0.88007,0.88237,0,0.61252,0.51304,0.4978,0.2548,0.33952,0.34,0.24521,0.08785,1.70803,1.99749,1.06331,0.92352,0,0.000495125,0.000495125,0.000495125
63,2788,1.53518,1.87657,0.88642,0.88435,0,0.63085,0.50682,0.53727,0.27394,0.37581,0.37117,0.29809,0.11606,1.65308,1.94746,1.01089,0.9158,0,0.00048275,0.00048275,0.00048275
64,2832.66,1.55761,1.89515,0.88492,0.87273,0,0.70875,0.51262,0.51628,0.27435,0.40565,0.35418,0.27436,0.09474,1.63833,1.93199,1.02619,0.90115,0,0.000470375,0.000470375,0.000470375
65,2876.59,1.5364,1.92404,0.87122,0.88381,0,0.61966,0.53956,0.51506,0.25123,0.37742,0.35664,0.2655,0.09827,1.68747,1.98561,1.03505,0.91998,0,0.000458,0.000458,0.000458
66,2920.55,1.52864,1.88211,0.87298,0.86932,0,0.62814,0.51185,0.499,0.26483,0.36023,0.38148,0.25744,0.09263,1.69534,1.97204,1.00931,0.91717,0,0.000445625,0.000445625,0.000445625
67,2965.16,1.55113,1.93776,0.86505,0.87423,0,0.61607,0.52377,0.51011,0.26762,0.37199,0.3833,0.2762,0.1076,1.66192,1.9829,0.99714,0.90639,0,0.00043325,0.00043325,0.00043325
68,3009.09,1.53165,1.87327,0.86612,0.87794,0,0.60734,0.54046,0.52918,0.26467,0.38234,0.38146,0.29075,0.10921,1.6802,1.9834,0.99978,0.91162,0,0.000420875,0.000420875,0.000420875
69,3052.94,1.51661,1.91064,0.85139,0.88052,0,0.62385,0.53739,0.53046,0.26324,0.37727,0.37225,0.27632,0.10617,1.66257,1.99486,1.00168,0.91371,0,0.0004085,0.0004085,0.0004085
70,3096.83,1.49686,1.90177,0.83263,0.86564,0,0.61928,0.55028,0.53976,0.27871,0.40047,0.37188,0.29579,0.11514,1.63162,1.9131,1.00573,0.91416,0,0.000396125,0.000396125,0.000396125
71,3141.78,1.49546,1.88452,0.84374,0.87456,0,0.63137,0.54461,0.54076,0.2813,0.3769,0.3971,0.29355,0.10782,1.64416,1.9201,0.97866,0.90806,0,0.00038375,0.00038375,0.00038375
72,3185.56,1.52772,1.95124,0.85283,0.86823,0,0.64444,0.53673,0.52836,0.2738,0.40016,0.40014,0.29552,0.10778,1.6797,1.90965,0.98728,0.91421,0,0.000371375,0.000371375,0.000371375
73,3229.3,1.48164,1.91306,0.82916,0.86366,0,0.65229,0.54554,0.54499,0.27469,0.36037,0.36658,0.27275,0.1008,1.69063,1.96143,0.97777,0.90675,0,0.000359,0.000359,0.000359
74,3273.17,1.48413,1.90322,0.83251,0.87159,0,0.62973,0.53269,0.54153,0.28084,0.38854,0.38272,0.28155,0.11551,1.66099,1.98239,0.99888,0.90541,0,0.000346625,0.000346625,0.000346625
75,3317.9,1.47371,1.90856,0.82401,0.86479,0,0.6764,0.53882,0.54174,0.27865,0.34314,0.37273,0.25911,0.10579,1.60099,2.02584,0.96528,0.90892,0,0.00033425,0.00033425,0.00033425
