epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
42,808.233,1.67588,2.16082,0.96734,0.90094,0,0.55717,0.43718,0.42822,0.2107,0.33724,0.30713,0.22713,0.08012,1.82854,2.15772,1.07737,0.94066,0,0.000742625,0.000742625,0.000742625
43,827.264,1.64676,2.09144,0.947,0.89853,0,0.57895,0.45797,0.44494,0.2167,0.41233,0.29373,0.22436,0.06992,1.83171,2.1373,1.10206,0.94095,0,0.00073025,0.00073025,0.00073025
44,846.389,1.66035,2.06765,0.94117,0.89879,0,0.58698,0.45422,0.43801,0.22146,0.33054,0.30147,0.23217,0.07689,1.81769,2.22557,1.09124,0.93127,0,0.000717875,0.000717875,0.000717875
45,865.439,1.70688,2.14832,0.96723,0.89713,0,0.59253,0.44574,0.42769,0.20757,0.36004,0.30735,0.21475,0.07697,1.89604,2.12946,1.12989,0.94441,0,0.0007055,0.0007055,0.0007055
46,884.468,1.64719,2.10184,0.93942,0.8977,0,0.58632,0.45088,0.44076,0.22339,0.32906,0.3036,0.21332,0.06876,1.79053,2.15713,1.11663,0.93873,0,0.000693125,0.000693125,0.000693125
47,903.506,1.66444,2.07616,0.93842,0.89167,0,0.59779,0.44862,0.45841,0.2258,0.34482,0.27084,0.19698,0.06698,1.83376,2.18381,1.11857,0.9173,0,0.00068075,0.00068075,0.00068075
48,922.586,1.67183,2.1766,0.95789,0.89377,0,0.63404,0.46811,0.45942,0.2164,0.31976,0.2721,0.20912,0.07294,1.89567,2.18236,1.11088,0.92169,0,0.000668375,0.000668375,0.000668375
49,941.825,1.64893,2.07005,0.92176,0.88727,0,0.62674,0.46881,0.47163,0.23108,0.37319,0.32772,0.24635,0.08428,1.79678,2.14818,1.08977,0.9297,0,0.000656,0.000656,0.000656
50,961.31,1.64777,2.0505,0.92275,0.88685,0,0.53604,0.47248,0.46048,0.22408,0.29024,0.26332,0.19329,0.06295,1.86331,2.18737,1.08834,0.92736,0,0.000643625,0.000643625,0.000643625
51,980.408,1.62358,2.03675,0.91746,0.88235,0,0.72898,0.42009,0.44518,0.21649,0.4173,0.24961,0.20624,0.06921,1.81247,2.2071,1.21852,0.93589,0,0.00063125,0.00063125,0.00063125
52,999.478,1.65339,2.04071,0.91812,0.88976,0,0.57925,0.42253,0.43308,0.22141,0.29062,0.33401,0.24539,0.07944,1.82897,2.09675,1.08848,0.93974,0,0.000618875,0.000618875,0.000618875
53,1018.55,1.62332,2.02916,0.91339,0.88064,0,0.67594,0.42859,0.45777,0.22871,0.35419,0.33797,0.26684,0.09182,1.81984,2.16804,1.08359,0.92083,0,0.0006065,0.0006065,0.0006065
54,1038.04,1.59771,1.99029,0.88914,0.87576,0,0.56498,0.47863,0.45417,0.2321,0.36202,0.30179,0.22929,0.07909,1.78176,2.09566,1.03999,0.92436,0,0.000594125,0.000594125,0.000594125
